company_id,company_name,industry,company_size,location
1669,Hunt-Phillips,Finance,Large,"New Emily, DJ"
1670,Edwards-Jones,E-commerce,Large,"Stephanieside, KG"
1671,"Williams, Glass and Benson",Finance,Large,"Matthewburgh, GB"
1672,"Jackson, Carrillo and Anderson",Healthcare,Startup,"Dustinborough, LT"
1673,Richardson and Sons,Automotive,Startup,"Lake Austin, AT"
1674,"Weber, Thompson and Williams",Healthcare,Large,"Valenciafort, RW"
1675,"Lee, Scott and Franco",Education,Mid,"Shawnfurt, LK"
1676,Wright Group,Finance,Large,"Josephville, MW"
1677,Daniels and Sons,Tech,Startup,"Shannonhaven, MY"
1678,"Taylor, Hodges and Martinez",E-commerce,Large,"Charlesville, VA"
1679,Hanson-Weeks,Education,Large,"Wilsonberg, PA"
1680,Barton-Kirby,Automotive,Large,"West Aliceberg, LV"
1681,Johnson Inc,Retail,Large,"Rioston, AF"
1682,"Schmitt, James and Campbell",E-commerce,Large,"Port Joanne, AZ"
1683,Yates-Brown,Automotive,Startup,"Port Samuel, IQ"
1684,"James, Wagner and Johnson",Finance,Mid,"Stevenmouth, MK"
1685,Cummings-Reyes,Retail,Mid,"Port Mindyborough, SI"
1686,Bishop Ltd,Retail,Large,"Cartershire, DK"
1687,Daniels-Jones,Retail,Startup,"Olsontown, MK"
1688,Reed-Wilson,E-commerce,Large,"Edgarhaven, MX"
1689,Smith-Moore,Healthcare,Mid,"Gabrielport, TT"
1690,Briggs-House,Tech,Large,"South Brandon, MG"
1691,"Chen, Moore and Ray",Tech,Startup,"Lewisville, SZ"
1692,Torres-King,Healthcare,Large,"East Bryanton, KP"
1693,"Johnson, Espinoza and Ali",Healthcare,Startup,"Cynthialand, ZM"
1694,Blackwell Ltd,Tech,Startup,"Stevenberg, SM"
1695,Day-Mckee,Healthcare,Large,"Amytown, TD"
1696,Ellis LLC,Retail,Mid,"Lake Michaelberg, IN"
1697,Good-Gordon,Automotive,Large,"South Anthonymouth, HR"
1698,Taylor Ltd,Automotive,Mid,"East Andrew, OM"
1699,Walker LLC,Finance,Large,"Port Matthew, VN"
1700,"Simpson, Davis and Higgins",Automotive,Startup,"Cassidybury, MU"
1701,Simpson Group,Retail,Startup,"Arnoldmouth, NE"
1702,"Klein, Ward and Cooper",Retail,Large,"Huntville, HN"
1703,Horton-Collins,E-commerce,Large,"Georgemouth, UZ"
1704,"Johnson, Oconnell and Williams",Finance,Large,"Lake Bradley, AU"
1705,"Powers, Lewis and Stewart",E-commerce,Large,"Andrewview, NA"
1706,"Foley, Green and Farley",E-commerce,Startup,"Port Ashlee, LI"
1707,Smith-Fernandez,Tech,Mid,"South Ruthview, CI"
1708,"Smith, Tapia and Jones",Education,Mid,"East Martin, GB"
1709,Sanchez Ltd,Retail,Startup,"Port Anna, PG"
1710,Floyd Ltd,Healthcare,Large,"Clarkefort, MD"
1711,Clark-Holloway,Tech,Mid,"Karenland, AL"
1712,Johnson Ltd,E-commerce,Startup,"Sosaview, CI"
1713,Fox-Cochran,Finance,Startup,"South Marymouth, UG"
1714,"Villarreal, Ellis and Crane",Education,Mid,"New Williamshire, LI"
1715,"Fox, Davis and Houston",Finance,Large,"Gregoryborough, TN"
1716,Nash-Perry,Tech,Mid,"Thomasberg, MZ"
1717,Murphy and Sons,Healthcare,Startup,"West Vernon, LA"
1718,Bailey Inc,Tech,Large,"Johnsonburgh, HR"
1719,Wright PLC,E-commerce,Mid,"South James, JM"
1720,Grimes-Cruz,Healthcare,Large,"West Nicolefurt, US"
1721,"Spence, Mcconnell and Fleming",Automotive,Large,"Garrettville, NR"
1722,Rush Inc,Finance,Mid,"North Mary, BA"
1723,Davis PLC,Automotive,Mid,"Lake Paulside, TH"
1724,Beard Group,Retail,Mid,"Williamchester, BG"
1725,Johnson-Marshall,Healthcare,Startup,"New Timothy, KG"
1726,Adams and Sons,Retail,Mid,"Duncanhaven, KH"
1727,"Baker, Lawson and Newton",E-commerce,Startup,"Perezstad, PW"
1728,Chandler Group,Tech,Large,"New Abigail, SD"
1729,Hensley LLC,Healthcare,Mid,"Johnstad, CH"
1730,"Burke, Mitchell and Wright",Education,Large,"Flemingmouth, TM"
1731,Hernandez Ltd,Retail,Startup,"New Nicoleview, KM"
1732,Meadows and Sons,Healthcare,Startup,"New Michaelland, IR"
1733,Barr PLC,Healthcare,Startup,"New Chaseberg, PK"
1734,Marshall Inc,Healthcare,Mid,"Port James, IE"
1735,"Steele, Sherman and Liu",E-commerce,Large,"Stuartchester, PS"
1736,"Crane, Johnson and Robinson",Automotive,Startup,"Ericside, BI"
1737,Ferguson PLC,Automotive,Large,"Johnsonmouth, TN"
1738,Marshall Group,Healthcare,Startup,"Zacharyside, PG"
1739,"Williams, Brown and Howard",Retail,Large,"Owensborough, GE"
1740,"Miller, Waters and Clark",Education,Mid,"Lake John, CO"
1741,Montgomery Inc,Healthcare,Large,"West Coreyton, VE"
1742,Middleton and Sons,Healthcare,Mid,"Lake Melissa, LY"
1743,Allen Ltd,Tech,Mid,"Cantrellmouth, AE"
1744,Scott-Norris,Finance,Startup,"Lauramouth, FR"
1745,Ramos Ltd,Retail,Large,"West Tyler, CN"
1746,Daniel-Williams,Tech,Mid,"West Raymondshire, SK"
1747,Lowery-Henry,Healthcare,Startup,"Jacobschester, KH"
1748,"Gutierrez, Salazar and Rowe",Tech,Large,"West Scott, ER"
1749,Parker Ltd,E-commerce,Startup,"West Amandafort, AR"
1750,"Montes, Graham and Leach",Healthcare,Startup,"Lake Michelle, CH"
1751,"King, Stevens and Schmidt",Education,Large,"Donnaton, AD"
1752,Barron-Zuniga,Tech,Large,"Stevenstad, SD"
1753,"Caldwell, Silva and Edwards",Tech,Mid,"Lake Keith, RO"
1754,Bell and Sons,Retail,Startup,"Lake Kathy, HR"
1755,Lee Inc,E-commerce,Startup,"Allenchester, NI"
1756,Schroeder Group,Education,Large,"East Kevinfurt, CY"
1757,Fields PLC,Automotive,Large,"South Bethhaven, BT"
1758,"Hawkins, Holland and Peters",Healthcare,Mid,"Lake Nicoleberg, FM"
1759,Robertson and Sons,Healthcare,Large,"East Christine, BW"
1760,"Harrison, Marquez and Bailey",Healthcare,Startup,"Nunezmouth, UY"
1761,Chen-Erickson,Finance,Startup,"Williamsmouth, GT"
1762,Copeland-Mitchell,Finance,Large,"Bradleyport, AR"
1763,"Marsh, Foster and Taylor",Retail,Large,"Kathyside, SK"
1764,Benson PLC,Healthcare,Startup,"West Angelastad, FJ"
1765,"Williams, Thomas and Mueller",Education,Startup,"New Stacybury, UZ"
1766,"Bartlett, Hodge and Jones",Tech,Startup,"Lake Jordan, GD"
1767,Baldwin LLC,Healthcare,Mid,"Comptonstad, UA"
1768,Mcbride Inc,Tech,Mid,"Lake Joshuabury, LB"
1769,Colon LLC,E-commerce,Startup,"Lake Brian, ZM"
1770,"Ashley, Boone and Stein",Education,Large,"Jasminville, SA"
1771,"Wilson, Taylor and Watts",Tech,Startup,"Lake Edward, IE"
1772,Hodge-Fernandez,Automotive,Startup,"New Alanville, BB"
1773,"Roman, Moody and Larson",Education,Large,"Port Alisonville, AT"
1774,Waller-Buchanan,E-commerce,Startup,"North Jonathan, MN"
1775,Lane-Vaughn,Finance,Large,"Maryville, GQ"
1776,"Shaffer, Jones and Weaver",Automotive,Mid,"Port Melissa, KE"
1777,Wilkinson Ltd,Finance,Startup,"Port Sabrinaburgh, KI"
1778,Gomez PLC,Retail,Startup,"West Rhondabury, ES"
1779,Gray-Thompson,Finance,Mid,"Jenniferfurt, RW"
1780,"Rubio, Lutz and Sanders",E-commerce,Large,"Trevinobury, IL"
1781,Avila LLC,Retail,Startup,"North Dominicmouth, MY"
1782,Phillips Inc,Education,Mid,"Davidberg, SZ"
1783,"Page, Mccoy and Walsh",Healthcare,Mid,"Johnmouth, GT"
1784,Alvarado-Rhodes,E-commerce,Mid,"Danieltown, SB"
1785,Green-Fleming,Healthcare,Startup,"East Timothybury, GT"
1786,Miller-Walker,Education,Large,"East Martha, WS"
1787,"Thomas, Mccarthy and King",Retail,Mid,"New Christopherville, UY"
1788,"Smith, King and Miller",Finance,Mid,"East Joanna, BY"
1789,Mann PLC,Finance,Startup,"Schwartzport, LB"
1790,"Ellis, Wilson and Ochoa",Tech,Large,"South Deborahfurt, PT"
1791,Quinn Ltd,Healthcare,Mid,"Kellychester, PW"
1792,Ward PLC,Finance,Mid,"Tiffanyville, MD"
1793,Grant Group,Retail,Mid,"Lake Ann, TO"
1794,Gomez and Sons,Retail,Mid,"Hollyside, NP"
1795,Wilson-Myers,Tech,Large,"Lake Jeffreymouth, AD"
1796,Morton-Simpson,Finance,Large,"Davidmouth, JP"
1797,Nguyen LLC,E-commerce,Startup,"South Nathan, NI"
1798,Combs Inc,Healthcare,Large,"Susanshire, TL"
1799,Ferguson and Sons,Healthcare,Large,"West Coryburgh, SL"
1800,Cook Group,Automotive,Mid,"East Rodney, DM"
1801,"White, Weber and Terry",Education,Startup,"Jessicabury, DE"
1802,Le-Brown,Finance,Startup,"Jonesmouth, GT"
1803,"Boyd, Cochran and Golden",Education,Mid,"South Kaitlyn, MD"
1804,"Warren, Kirby and Thomas",Tech,Mid,"Dennisstad, GW"
1805,Berry LLC,Automotive,Startup,"Mahoneyshire, CO"
1806,"Walker, Brown and Monroe",E-commerce,Mid,"Jadefort, BY"
1807,Armstrong-Clark,Education,Mid,"Reidfurt, MM"
1808,Hall-Gill,Education,Startup,"Scottberg, KG"
1809,"Riley, Rasmussen and Baker",E-commerce,Large,"Atkinsstad, AF"
1810,Martinez and Sons,Automotive,Large,"Kennethshire, HR"
1811,Hernandez Inc,Retail,Startup,"Rileyside, IS"
1812,Moore-Ramirez,Finance,Large,"Kimberlyfort, DO"
1813,Duran-Rangel,Retail,Large,"North Lindsey, CA"
1814,"Black, Rodriguez and Hicks",Education,Mid,"Jerrychester, GE"
1815,Wilson PLC,Tech,Mid,"Allenfurt, RO"
1816,"Hines, Castillo and Patterson",Tech,Mid,"Andrewhaven, HR"
1817,Mitchell-Rivera,Education,Startup,"Collinsside, UZ"
1818,"Williams, Mcdonald and Martin",Education,Large,"Lake Melindabury, ER"
1819,Lee PLC,Finance,Startup,"Cliffordview, IS"
1820,Wright Inc,E-commerce,Mid,"Port Carrie, ME"
1821,Townsend Inc,Education,Large,"Cooperstad, CO"
1822,Valentine-Hodge,Healthcare,Large,"Jasonborough, CG"
1823,Scott-Jackson,Healthcare,Startup,"East Tyler, KP"
1824,Austin Group,Finance,Startup,"Caseychester, SA"
1825,Garza-Gilbert,Education,Large,"Robertbury, HR"
1826,Nichols-Cook,Retail,Startup,"Stevenshire, UG"
1827,Thompson-Powell,Healthcare,Mid,"Katherinebury, PH"
1828,Sawyer-Cooper,E-commerce,Startup,"Lake Daisyfurt, MC"
1829,"Ray, Torres and Cortez",Automotive,Mid,"Silvastad, LI"
1830,Stokes-Cameron,E-commerce,Startup,"Perrymouth, BG"
1831,Hudson-Robertson,Finance,Large,"Port Kristin, LB"
1832,Carter-Jimenez,Healthcare,Large,"South Jenniferton, KG"
1833,Freeman-Reyes,Tech,Large,"Janetmouth, VE"
1834,"Hicks, Webb and Krueger",Finance,Large,"Jessicaborough, CA"
1835,"Cannon, Martin and Watson",Tech,Large,"South Debra, AD"
1836,Blevins PLC,Automotive,Startup,"Jeremyland, AU"
1837,"Butler, Brown and Thomas",Automotive,Large,"Evelynhaven, CN"
1838,Ellis Inc,Healthcare,Large,"Susantown, GB"
1839,Lindsey Ltd,Education,Mid,"New Shaun, BJ"
1840,Wu Ltd,Healthcare,Startup,"East Christinachester, BO"
1841,Ruiz-Payne,Tech,Large,"East Christopherberg, BJ"
1842,Stewart Group,Tech,Large,"Jefferymouth, KW"
1843,"Adams, Finley and Perez",Tech,Large,"Downsland, TW"
1844,Ponce-Brewer,Education,Mid,"Daymouth, MK"
1845,Strickland-Gray,Tech,Mid,"Taylorport, VU"
1846,Mckee PLC,E-commerce,Startup,"Danielletown, MH"
1847,Keith Inc,Healthcare,Large,"Lake Robert, TN"
1848,Willis-Olson,Automotive,Mid,"North Aaronberg, ME"
1849,"Roberts, Gill and Williams",Tech,Large,"Lake Scottbury, LB"
1850,Johnson LLC,Education,Startup,"New Richard, HT"
1851,"Houston, Ponce and Pennington",Automotive,Startup,"Lake Jamesside, DM"
1852,"Smith, Willis and Johnson",Healthcare,Large,"Cathyport, PH"
1853,Greene and Sons,Retail,Mid,"Pearsonberg, KG"
1854,Lloyd PLC,Finance,Large,"New Ericafurt, LU"
1855,Abbott-Gray,E-commerce,Mid,"Howardview, MA"
1856,Ramos and Sons,Healthcare,Mid,"Rileyborough, HU"
1857,Hicks Inc,Retail,Large,"North Haileyville, UA"
1858,Adams-Bright,Tech,Startup,"Laneberg, JM"
1859,Martin-Gregory,Education,Startup,"Dawnmouth, MM"
1860,Wood LLC,Education,Large,"North Brooke, US"
1861,Schultz-Sanders,Healthcare,Mid,"South Elizabeth, BI"
1862,Ray LLC,Automotive,Mid,"West Charles, ZM"
1863,"Lee, Rodgers and Hunter",Finance,Mid,"West Whitney, BH"
1864,Jones and Sons,Finance,Large,"New Matthew, UG"
1865,Morse-Hodges,Finance,Mid,"Beckerstad, IN"
1866,"West, Williams and Stewart",Healthcare,Large,"Macdonaldfort, JM"
1867,Lopez LLC,Automotive,Startup,"South Ralphfort, MH"
1868,Nunez Inc,Retail,Mid,"New Brianborough, AF"
1869,"Lewis, Pollard and Rogers",Retail,Startup,"Pearsonmouth, RW"
1870,"Moody, Oconnor and Brewer",Finance,Mid,"Thompsonborough, AF"
1871,Rodriguez-Moore,Finance,Startup,"Parkerchester, TN"
1872,Baker-Williams,E-commerce,Mid,"Bakerland, NG"
1873,"Summers, Carter and James",Automotive,Large,"Swansonburgh, MV"
1874,"Hughes, Neal and Davis",Automotive,Startup,"Davidbury, CM"
1875,Robinson Inc,Healthcare,Large,"Wuland, BO"
1876,Marsh Inc,Education,Startup,"Lake Patrickville, SK"
1877,Kim-Thornton,Finance,Mid,"South Peggyton, PW"
1878,"Miller, Wilson and Barker",Retail,Large,"Helenport, OM"
1879,"Stewart, Rodriguez and Jenkins",Education,Large,"Port Mitchell, US"
1880,Kelly-Cline,Education,Large,"Port Caroline, NI"
1881,Beltran Inc,Tech,Large,"Lake Joshua, CU"
1882,"Kennedy, Lopez and Bell",Retail,Mid,"New Michael, TW"
1883,Watson-Mitchell,Tech,Mid,"Mariaton, SZ"
1884,"Wolfe, Stephenson and Sanchez",Tech,Startup,"Wallacetown, MG"
1885,Gaines-Nelson,Automotive,Large,"West Ryanport, MZ"
1886,"Calhoun, Thomas and Brandt",Automotive,Large,"Shepherdport, CY"
1887,"Hernandez, Griffith and Simmons",Retail,Large,"West Mark, ET"
1888,Davies-Payne,Tech,Large,"Kristyton, GW"
1889,Hicks Group,Automotive,Large,"Hollyberg, BB"
1890,Myers Ltd,Retail,Mid,"Amandahaven, MX"
1891,Ramirez and Sons,Automotive,Mid,"Brendashire, LR"
1892,Adams-Lee,Retail,Large,"New Marthaview, PH"
1893,Rosario PLC,Retail,Large,"East John, TV"
1894,Mack and Sons,Automotive,Mid,"Rhodestown, LI"
1895,"Ramos, Hines and Faulkner",Finance,Startup,"Martinbury, PW"
1896,Smith-Hall,E-commerce,Startup,"Debbieburgh, FI"
1897,"Santos, Lowe and Lindsey",Finance,Large,"Humphreyfort, PT"
1898,Wilkins-King,E-commerce,Mid,"Lake Mark, CH"
1899,Parker-Harris,Healthcare,Startup,"Morrisburgh, MH"
1900,Mitchell-Ayers,Retail,Mid,"Andersonberg, GA"
1901,"James, Scott and Armstrong",E-commerce,Mid,"Kellyton, TG"
1902,Mcdonald-Hines,Retail,Startup,"West Christian, RS"
1903,Alvarez and Sons,Education,Startup,"Rebeccamouth, CZ"
1904,Shaw-May,E-commerce,Mid,"Saraberg, SO"
1905,"Deleon, Johnson and Shah",Automotive,Startup,"Markview, TZ"
1906,Stevens LLC,Retail,Large,"Palmershire, ES"
1907,"Moore, Edwards and Greene",Finance,Mid,"North Angelaside, RU"
1908,Lee Group,Automotive,Startup,"Buchananfort, PS"
1909,"Smith, Rodriguez and Foster",Tech,Mid,"East Laura, YE"
1910,Hale Group,Automotive,Mid,"Jasonbury, ZM"
1911,James PLC,Education,Mid,"Port Jacqueline, NG"
1912,Wagner-Doyle,Automotive,Startup,"Stephaniefurt, SL"
1913,Martinez PLC,Tech,Mid,"Mollyside, JO"
1914,"Allen, Ward and Smith",Tech,Large,"Morganshire, HT"
1915,Nelson PLC,Education,Mid,"Bennettshire, IR"
1916,Roach-Flores,Education,Startup,"Brownfurt, LA"
1917,Mullins Group,Automotive,Large,"Goodwinshire, ME"
1918,Smith-Garcia,E-commerce,Mid,"Craigport, CV"
1919,White-Frye,Retail,Mid,"Nicoletown, NZ"
1920,"Lewis, Mccormick and Rowland",Tech,Mid,"Lake Andrea, DM"
1921,"Mccann, Atkinson and Durham",Finance,Startup,"Atkinschester, CO"
1922,Campbell PLC,Education,Startup,"Lucaschester, FJ"
1923,Edwards-Pacheco,E-commerce,Large,"Stevenside, CD"
1924,Arroyo Ltd,Healthcare,Mid,"North Jennifer, HR"
1925,Banks-Wright,Healthcare,Mid,"South Devintown, MT"
1926,Hayes PLC,Tech,Large,"Port Kaylatown, SO"
1927,"Moore, Mitchell and Tapia",Finance,Large,"North Kimberly, HN"
1928,Martin PLC,E-commerce,Mid,"Port Stevenburgh, KN"
1929,"Garcia, Chambers and Sutton",Finance,Mid,"South Paulstad, BY"
1930,Wyatt LLC,Healthcare,Large,"Jaredport, NA"
1931,"Weeks, Diaz and Fisher",Education,Large,"Hernandeztown, PS"
1932,Murphy Inc,Healthcare,Startup,"East Samuelburgh, SL"
1933,Mahoney LLC,Retail,Large,"North Paigemouth, TO"
1934,Larsen-Armstrong,E-commerce,Startup,"North Albert, NP"
1935,Chavez and Sons,Retail,Startup,"Natashaberg, BA"
1936,Davis Ltd,Automotive,Mid,"North Maryborough, CL"
1937,Baldwin-Norman,Retail,Mid,"North Oscar, DJ"
1938,"Lyons, Gardner and Moss",E-commerce,Large,"Tarahaven, IN"
1939,Smith-Silva,Retail,Large,"West Claudia, RO"
1940,Craig-Snyder,Healthcare,Mid,"Timothyfort, DZ"
1941,Shah PLC,E-commerce,Startup,"Roberttown, AG"
1942,"Robinson, Mcdowell and Robinson",E-commerce,Large,"South Elizabeth, GE"
1943,"Williams, Brown and Chen",Finance,Mid,"Cassandraport, MC"
1944,"Lopez, Davis and Chapman",E-commerce,Mid,"Lake Alisonhaven, NI"
1945,"Walker, Williamson and Brown",E-commerce,Large,"Staciechester, AO"
1946,"Fry, Farrell and Hernandez",Education,Large,"Taylorview, PL"
1947,"Gomez, King and Thompson",Automotive,Startup,"North Sheryl, TD"
1948,Kim-Woodward,E-commerce,Mid,"New Andrea, NI"
1949,"Williams, Moore and Rogers",Education,Mid,"New Kimberlyhaven, SN"
1950,"Roberson, Lucero and Smith",Healthcare,Large,"New Roberto, JP"
1951,"Hoffman, Gaines and Medina",Finance,Mid,"Harperfort, MT"
1952,Robinson Ltd,Education,Mid,"Stevenborough, GR"
1953,Stark-Collins,Healthcare,Large,"Port Meganshire, MH"
1954,Allen-Sandoval,Tech,Large,"Mallorymouth, MY"
1955,Reid-Armstrong,Automotive,Large,"Williamstad, VE"
1956,Jones-Lopez,Finance,Large,"Emilyberg, CH"
1957,Bennett Ltd,Healthcare,Large,"East Casey, EE"
1958,Moore-Martin,Tech,Mid,"Gregorytown, GA"
1959,Diaz-Reed,Education,Mid,"South Benjamin, FR"
1960,"Clark, Olsen and Williams",Education,Mid,"Lake Janicehaven, BH"
1961,Daniels-Moore,E-commerce,Large,"West Justinfort, AO"
1962,"Ramos, Long and Smith",E-commerce,Mid,"West Danielle, LU"
1963,Miller-Vaughan,Automotive,Mid,"New Mistyland, SL"
1964,"Hines, Stevens and Johnson",Education,Large,"Gutierrezmouth, UG"
1965,Williams-Mcdonald,Finance,Mid,"West Natalieville, GD"
1966,Chen Ltd,Tech,Startup,"East Markville, GM"
1967,Joseph Ltd,Education,Startup,"South Christopher, NE"
1968,Williams LLC,E-commerce,Large,"Wrightburgh, ML"
1969,"Jones, Reyes and Watkins",Automotive,Large,"Lindashire, SC"
1970,"Rodriguez, Mccoy and Rojas",Finance,Mid,"Carterport, UG"
1971,"Kim, Mitchell and York",Tech,Large,"Lovemouth, VN"
1972,Jackson-Ortiz,Education,Startup,"East Randy, BA"
1973,"Miller, Russell and Reed",Education,Mid,"East Sylviaborough, ML"
1974,Mclaughlin-Woodard,Automotive,Mid,"Lake Alexanderfurt, QA"
1975,"Smith, Simon and Bennett",Tech,Startup,"West Loganburgh, DJ"
1976,Horton and Sons,Education,Large,"Nicholasmouth, BD"
1977,Allen-Patterson,Tech,Startup,"East Shelley, DE"
1978,Tate-Burnett,Tech,Large,"Harrischester, ER"
1979,"Johnson, Hughes and Smith",E-commerce,Large,"New Michaelmouth, NP"
1980,Cook-Fowler,Finance,Mid,"Kevinborough, SE"
1981,Fleming LLC,E-commerce,Startup,"East Michelleborough, ZA"
1982,Schmidt Inc,E-commerce,Startup,"South Craigchester, KG"
1983,Ramirez-Love,Finance,Startup,"Tylerland, GA"
1984,Ball-Kelly,Automotive,Startup,"North Melissashire, LA"
1985,Grimes-Moore,Automotive,Mid,"Melissamouth, VC"
1986,"Jackson, Anthony and Woods",Finance,Startup,"Danielview, SA"
1987,"Douglas, Thomas and Smith",Healthcare,Mid,"Gailmouth, PK"
1988,"Solis, Peters and Walsh",Tech,Large,"Jennifermouth, HR"
1989,Webb-Walls,Finance,Large,"Port Camerontown, BB"
1990,"Hall, Barber and Young",Tech,Startup,"Williamshaven, NI"
1991,Sanchez Group,Finance,Startup,"Brownton, LB"
1992,Wood-Salas,Finance,Startup,"East Brianborough, IL"
1993,Young and Sons,Automotive,Startup,"Lesliefort, ZW"
1994,Moran-Brown,Tech,Mid,"Brownburgh, WS"
1995,Williams-Curtis,Education,Startup,"Melissaside, ZA"
1996,"Mueller, Ellis and Clark",Finance,Large,"Washingtonmouth, SD"
1997,Roberts-Yu,Automotive,Large,"Joshuafort, ZA"
1998,"Brooks, Williams and Randolph",Education,Large,"West Brittanyburgh, CG"
1999,Castaneda-Smith,Education,Large,"Anthonyshire, OM"
2000,Estes Group,Finance,Startup,"Benjaminview, NE"
